2457516.282490 0 -0.442611 0.0160255
2457516.282529 0 -0.490602 0.0163477
2457516.282568 0 -0.487144 0.0161017
2457516.282607 0 -0.460089 0.0163561
2457516.282645 0 -0.479958 0.0161057
2457516.282684 0 -0.396328 0.0163249
2457516.282723 0 -0.325753 0.0166524
2457516.282762 0 -0.299795 0.0165378
2457516.282801 0 -0.275005 0.0166768
2457516.282839 0 -0.205083 0.01708
2457516.282878 0 -0.251786 0.0168922
2457516.282917 0 -0.380482 0.0167798
2457516.282956 0 -0.402905 0.0168218
2457516.282994 0 -0.43153 0.0163316
2457516.283033 0 -0.423782 0.0165102
2457516.283072 0 -0.293351 0.0174896
2457516.284493 0 -0.298214 0.0215472
2457516.284531 0 -0.251665 0.0170828
2457516.284570 0 -0.212117 0.0172567
2457516.284609 0 -0.161056 0.0172238
2457516.284648 0 -0.114763 0.0179102
2457516.284687 0 -0.126963 0.0179067
2457516.284725 0 -0.0651937 0.0183071
2457516.284764 0 -0.106094 0.0181363
2457516.284803 0 -0.107687 0.017915
2457516.284842 0 -0.0734503 0.0178403
2457516.284880 0 -0.137815 0.0173358
2457516.284919 0 -0.113597 0.0176836
2457516.284958 0 -0.19926 0.0172342
2457516.284997 0 -0.256253 0.0174973
2457516.285035 0 -0.314088 0.0167551
2457516.285074 0 -0.328898 0.0171449
2457516.285113 0 -0.484261 0.0166035
2457516.285152 0 -0.489262 0.0163889
2457516.285191 0 -0.498973 0.0162998
2457516.285229 0 -0.553011 0.0160654
2457516.285268 0 -0.542636 0.016196
2457516.285307 0 -0.4956 0.0163873
2457516.285346 0 -0.470197 0.0163186
2457516.285384 0 -0.508625 0.0165624
2457516.285423 0 -0.436048 0.0166138
2457516.285462 0 -0.348997 0.0166114
2457516.285501 0 -0.335093 0.0167448
2457516.285540 0 -0.301098 0.0174804
2457516.285578 0 -0.330625 0.0167327
2457516.285617 0 -0.411349 0.016447
2457516.285656 0 -0.407046 0.0164952
2457516.285695 0 -0.411597 0.0166349
2457516.285733 0 -0.373539 0.0166825
2457516.285772 0 -0.326269 0.016737
2457516.285811 0 -0.254266 0.0172002
2457516.285850 0 -0.235967 0.0172584
2457516.285888 0 -0.232234 0.0169206
2457516.285927 0 -0.202633 0.0171683
2457516.285966 0 -0.0940323 0.017421
2457516.286005 0 -0.0743104 0.0182502
2457516.286044 0 -0.0589171 0.0179415
2457516.286082 0 -0.0422785 0.0184148
2457516.286121 0 -0.0348871 0.0179111
2457516.286160 0 -0.0279467 0.0185367
2457516.286199 0 -0.0839524 0.0177241
2457516.286237 0 -0.0179639 0.0183922
2457516.286276 0 -0.122019 0.018
2457516.286315 0 -0.22435 0.01727
2457516.286354 0 -0.329078 0.0172506
2457516.286393 0 -0.344315 0.0166825
2457516.286431 0 -0.442192 0.0163264
2457516.286470 0 -0.410323 0.0163516
2457516.286509 0 -0.433827 0.0168692
2457516.286548 0 -0.465676 0.0166895
2457516.286586 0 -0.435016 0.0167857
2457516.286625 0 -0.521358 0.0165419
2457516.286664 0 -0.516595 0.0166992
2457516.286703 0 -0.443167 0.016716
2457516.286742 0 -0.497117 0.0167079
2457516.286780 0 -0.460018 0.0168658
2457516.286819 0 -0.356574 0.0169496
2457516.286858 0 -0.342154 0.0170777
2457516.286897 0 -0.267074 0.017194
2457516.286935 0 -0.361576 0.0171153
2457516.286974 0 -0.283989 0.0170752
2457516.287013 0 -0.273267 0.0171234
2457516.287052 0 -0.251356 0.0171147
2457516.287090 0 -0.234837 0.0175107
2457516.287129 0 -0.254624 0.0171637
2457516.287168 0 -0.183594 0.0177169
2457516.287207 0 -0.19373 0.0174703
2457516.287246 0 -0.188059 0.0176552
2457516.287284 0 -0.207192 0.0175608
2457516.287323 0 -0.0274493 0.01859
2457516.287362 0 0.00297682 0.0187273
2457516.287401 0 -0.0982467 0.01853
2457516.287439 0 0.0104592 0.0187447
2457516.287478 0 0.00182992 0.0182858
2457516.287517 0 -0.0574805 0.0184622
2457516.287556 0 -0.0216835 0.0186057
2457516.287595 0 -0.0965206 0.0183591
2457516.287633 0 -0.173706 0.0180273
2457516.287672 0 -0.267709 0.0175895
2457516.287711 0 -0.41377 0.0171673
2457516.287750 0 -0.430548 0.0170863
2457516.287788 0 -0.495929 0.0164247
2457516.287827 0 -0.464885 0.0163628
2457516.287866 0 -0.468972 0.0166708
2457516.287905 0 -0.523207 0.0170184
2457516.287943 0 -0.535842 0.0160834
2457516.287982 0 -0.511462 0.0163569
2457516.288021 0 -0.513418 0.0167269
2457516.288060 0 -0.529519 0.0167705
2457516.288099 0 -0.486084 0.0166657
2457516.288137 0 -0.479259 0.0165824
2457516.288176 0 -0.447279 0.0165071
2457516.288215 0 -0.402481 0.0173053
2457516.288254 0 -0.313874 0.0174849
2457516.288292 0 -0.327544 0.0176063
2457516.288331 0 -0.336164 0.017123
2457516.288370 0 -0.336944 0.0174421
2457516.288409 0 -0.364909 0.0171729
2457516.288448 0 -0.310957 0.0172
2457516.288486 0 -0.296465 0.0174273
2457516.288525 0 -0.184203 0.0177956
2457516.288564 0 -0.230413 0.0181282
2457516.288603 0 -0.27517 0.0176297
2457516.288641 0 -0.19124 0.0179481
2457516.288680 0 -0.134518 0.0182269
2457516.288719 0 -0.112684 0.0183727
2457516.288758 0 -0.0866313 0.0182852
2457516.288797 0 -0.121379 0.018388
2457516.288835 0 -0.0903001 0.0183036
2457516.288874 0 -0.078917 0.0185225
2457516.288913 0 -0.0850472 0.0183092
2457516.288952 0 -0.148819 0.0179989
2457516.288990 0 -0.187915 0.0180234
2457516.289029 0 -0.185913 0.017953
2457516.289068 0 -0.279706 0.0177162
2457516.289107 0 -0.392112 0.017631
2457516.289145 0 -0.519679 0.0168042
2457516.289184 0 -0.474316 0.0171045
2457516.289223 0 -0.491267 0.0171467
2457516.289262 0 -0.563649 0.0164937
2457516.289301 0 -0.662401 0.0165494
2457516.289339 0 -0.648102 0.0163719
2457516.289378 0 -0.585356 0.0164448
2457516.289417 0 -0.547162 0.0167358
2457516.289456 0 -0.507238 0.0165115
2457516.289494 0 -0.48934 0.0160596
2457516.289533 0 -0.415656 0.0165094
2457516.289572 0 -0.476729 0.0170659
2457516.289611 0 -0.392042 0.0171031
2457516.289650 0 -0.351462 0.0174253
2457516.289688 0 -0.413931 0.0175254
2457516.289727 0 -0.491551 0.0169044
2457516.289766 0 -0.515034 0.0166572
2457516.289805 0 -0.442488 0.01694
2457516.289843 0 -0.358373 0.017424
2457516.289882 0 -0.215998 0.0179844
2457516.289921 0 -0.226949 0.0179005
2457516.289960 0 -0.183916 0.0177066
2457516.289999 0 -0.215831 0.0178839
2457516.290037 0 -0.228565 0.0178706
2457516.290076 0 -0.17623 0.0179914
2457516.290115 0 -0.116677 0.017761
